"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000253719",1.88014237613041,2.53405592687664,1.12354688112431,10.8460919522109,0.00441368218155844,0.0325096424397892,"ATXN7L3B"
"ENSG00000128487",4.47945034700533,2.53272462270156,0.689015584072581,14.9414470650217,0.000569516084368561,0.00895178286701086,"SPECC1"
"ENSG00000139915",3.09732265512979,2.53266295614886,0.998199265654463,12.6538865801101,0.00178748926312943,0.0185903544354413,"MDGA2"
"ENSG00000171804",2.22363543615682,2.53251850116895,0.985183861607603,11.9353613474477,0.00256017241352877,0.0232227835597002,"WDR87"
"ENSG00000181652",5.16126008490403,2.532264077609,0.724959212956986,9.9341533027283,0.00696347497397089,0.0426633178704806,"ATG9B"
"ENSG00000085644",5.10165587211789,2.53137506569746,0.701003536776402,14.7046695377193,0.00064109380579316,0.00965817807141084,"ZNF213"
"ENSG00000123154",24.5064696133135,2.53041171288277,0.740374773328642,9.94777474137652,0.00691620983789339,0.0424980652783209,"WDR83"
"ENSG00000180573",7.0399582162833,2.53009206106157,0.955986091371706,14.9349287652646,0.000571375250650877,0.0089633439025409,"H2AC6"
"ENSG00000229140",15.7119209519599,2.53006169603397,0.705517517442856,12.4516714013466,0.00197767038409104,0.0197321784288858,"CCDC26"
"ENSG00000234171",1.28075831519782,2.52735526070262,0.673910848451264,12.437332520211,0.00199190012305465,0.0198369379295967,"RNASEH1-DT"
"ENSG00000245662",3.08625930809628,2.52583261088893,0.640230511398138,10.8331163885632,0.00444241027863831,0.0326308534002742,NA
"ENSG00000101193",16.9127196524965,2.52512083041752,1.05535872350072,42.7579390548741,5.19076664725746e-10,1.56251869981784e-07,"GID8"
"ENSG00000183250",3.51170159195399,2.52330406027606,0.895199027743239,10.9141616260373,0.00426599081068042,0.0318928368994523,"LINC01547"
"ENSG00000197563",6.44625401885581,2.522552300406,0.883720574350557,21.3106068271406,2.35754789516048e-05,0.000906320942635912,"PIGN"
"ENSG00000100280",3.00806685251188,2.52233547016057,0.793688582049672,15.5975174607499,0.000410243886343791,0.00724809630424014,"AP1B1"
"ENSG00000125447",2.76973697969451,2.52218933427847,0.716721538365223,12.947033282623,0.00154378722995074,0.0168866946430383,"GGA3"
"ENSG00000197555",3.85570337836005,2.519961451262,0.899531757916715,13.3585441797177,0.00125669239885331,0.01480743761544,"SIPA1L1"
"ENSG00000286590",1.76436072687588,2.51982879313246,0.667502666573767,9.47194178039717,0.00877392617622139,0.0489951761342094,NA
"ENSG00000025796",2.42101202118973,2.51974738278733,0.957507809861823,10.4165595835807,0.00547107698905591,0.0370954365845295,"SEC63"
"ENSG00000186010",5.20304049238193,2.51843361840375,1.0886402168207,25.9250204742319,2.34667708435617e-06,0.000141813962893251,"NDUFA13"
"ENSG00000153885",1.44415442239568,2.51832834680618,0.740283292815637,12.209533445633,0.00223220203113805,0.0211698170155413,"KCTD15"
"ENSG00000168214",19.8643667462155,2.51790409034121,0.955390982627111,26.4069413872892,1.84418946079002e-06,0.000119118213188032,"RBPJ"
"ENSG00000105137",2.80094828630134,2.51740006492156,0.743494000604133,11.0978565689551,0.00389162572506098,0.0301100857505445,"SYDE1"
"ENSG00000112685",4.00319481350552,2.51679444676646,1.2820712902058,12.7699821115431,0.00168668358162196,0.0178207614974813,"EXOC2"
"ENSG00000288989",5.23184544685576,2.51638530512968,0.55955544955461,13.084622307724,0.00144115391869582,0.0161916687456853,"LOC105376306"
"ENSG00000059377",1.50046826909495,2.51622813027454,0.873481615362714,13.4093366326767,0.00122517900842062,0.0145760670397782,"TBXAS1"
"ENSG00000159337",2.25258129473523,2.51572221256673,1.07886337998195,10.277832266848,0.00586404210938162,0.0387872835045914,"PLA2G4D"
"ENSG00000005249",1.67061606936206,2.51504954069449,0.810571179739088,10.2995573049048,0.00580068855293662,0.0385922373534407,"PRKAR2B"
"ENSG00000167065",1.04585989148451,2.5148923282155,1.16153611132728,9.92281462307517,0.00700306539971989,0.0428072434433453,"DUSP18"
"ENSG00000049167",2.32065487429686,2.51463802681408,0.876953130757418,10.8033201949853,0.00450908919814813,0.0329386488403184,"ERCC8"
"ENSG00000166233",5.49097795790324,2.51455001334288,0.658029782578752,15.8566274514501,0.000360393623320831,0.00663174148380685,"ARIH1"
"ENSG00000198626",14.2381165905704,2.5137821564291,0.772697362929196,12.868928170475,0.00160526875914558,0.0172621895159749,"RYR2"
"ENSG00000121879",1.95052848669876,2.51269858812216,0.821576156687773,9.52313188359199,0.00855220664843566,0.04826385032513,"PIK3CA"
"ENSG00000112379",4.65037001049262,2.51230029955662,0.941154129357813,13.419153275774,0.00121918017004994,0.0145372200545417,"ARFGEF3"
"ENSG00000160145",13.760347029058,2.51204255086138,0.703298418191506,12.9733871987969,0.00152357824918281,0.0167895125297633,"KALRN"
"ENSG00000168959",1.5643882882108,2.5107944592121,0.850134467421036,10.9083748725906,0.00427835180307438,0.0319404888470981,"GRM5"
"ENSG00000097021",31.2240133516703,2.51075628765719,1.00080870279257,9.52076694291407,0.0085623253604895,0.0482775124095796,"ACOT7"
"ENSG00000279712",1.50404889381441,2.50903873298057,0.98668709151194,12.582783093929,0.00185218075623024,0.0189848688404534,NA
"ENSG00000160305",4.55358223176448,2.50902595811347,0.75914164634706,14.951211107306,0.000566742470732986,0.00893688500798121,"DIP2A"
"ENSG00000166439",2.239687160281,2.50879709209485,0.624513608867003,11.4567200290745,0.00325240676205018,0.0269692814354203,"RNF169"
"ENSG00000198363",6.08358814822408,2.50820977660651,0.857294572776432,14.6313327523163,0.000665037999950591,0.00986978255926673,"ASPH"
"ENSG00000128917",3.43557920550743,2.50797138656602,0.837952524510933,9.63823057638444,0.0080739270788612,0.0467053680198425,"DLL4"
"ENSG00000287299",4.48266845472048,2.50747939439618,1.17259304652256,11.331416791407,0.00346269394616855,0.0280853173447753,NA
"ENSG00000100911",1.5252079306684,2.50670274819749,0.823963939541832,11.4171638680909,0.0033173734653743,0.0273309583345131,"PSME2"
"ENSG00000185985",2.00423346954008,2.50660190946592,0.746484378975663,11.5807567872956,0.00305682527428864,0.0259405450376821,"SLITRK2"
"ENSG00000166986",21.1630304127148,2.50589119227437,0.638970279813656,11.8388465228816,0.00268674928210648,0.023954559646831,"MARS1"
"ENSG00000078403",1.98971538470675,2.5043851731824,0.899394826479346,13.6037901141625,0.00111166647901891,0.0138068630484904,"MLLT10"
"ENSG00000123104",3.47872454595125,2.5015884046078,0.832104814213451,10.6492824284415,0.00487009802272424,0.0347018954240922,"ITPR2"
"ENSG00000162300",1.21580949576993,2.50141875609836,0.69042165167901,10.1202604102439,0.00634473334234579,0.040514363418133,"ZFPL1"
"ENSG00000204394",2.34880242978103,2.50039174193567,0.680573455801249,11.7192200411113,0.00285235582594916,0.0247441932249609,"VARS1"
"ENSG00000119487",6.53509393546792,2.49998797472679,1.04154069577934,15.0671143067179,0.000534832388135788,0.00859286598219372,"MAPKAP1"
"ENSG00000274430",1.14350701835264,2.49958837091543,0.689760434912704,16.0611484700184,0.000325361321405506,0.00618690646210185,NA
"ENSG00000134109",2.24762602295437,2.49902305074536,1.01655271332398,9.83258094904897,0.00732625744090335,0.0439410192526962,"EDEM1"
"ENSG00000105088",2.09886766994981,2.49864600634473,0.703164446112555,12.7152394528898,0.00173348798063621,0.0181708720388109,"OLFM2"
"ENSG00000290418",4.41804343620656,2.49648769132799,0.858315527666038,16.1197853676985,0.000315960711169508,0.00607329781445583,"TPTEP1"
"ENSG00000265735",1.74741783588054,2.49604389460582,0.609295358289402,15.2427736912647,0.000489861996838549,0.00813242278622499,NA
"ENSG00000156687",1.6866198326335,2.49256299287062,0.891526364023897,11.7076529572383,0.00286890034232147,0.0247943857320675,"UNC5D"
"ENSG00000130675",3.70185082589065,2.49101701577939,0.625751520819352,10.1721461616577,0.00618224947620263,0.0400189750961144,"MNX1"
"ENSG00000257950",6.43042428281538,2.49062928428085,0.710323196059709,16.8633238264551,0.000217859126401104,0.00476779767160934,"P2RX5-TAX1BP3"
"ENSG00000074800",17.2268024879764,2.49002585011711,1.06771696971934,38.879288734289,3.60968846126371e-09,7.25644933777785e-07,"ENO1"
"ENSG00000288796",33.0404584081406,2.48943821665322,1.33646023997183,24.125726765748,5.76985629745985e-06,0.000296942862482821,NA
"ENSG00000148053",11.3542961022242,2.4892796487787,0.810704465938612,12.2131651500293,0.00222815236008789,0.0211698170155413,"NTRK2"
"ENSG00000197857",2.33644065699934,2.48885748266023,0.992439378164761,9.69718166467919,0.00783941682196787,0.0459482687616105,"ZNF44"
"ENSG00000227507",5.41172265664026,2.4885467548654,0.964619349407116,28.2859295645891,7.20756283622009e-07,5.72086853179379e-05,"LTB"
"ENSG00000138107",2.17204617094489,2.48578412148173,0.948038639140042,12.9101438838804,0.0015725261468817,0.0170580753208451,"ACTR1A"
"ENSG00000105523",2.28267653874558,2.48100407538647,0.747287937389601,13.4610804231802,0.00119388783186044,0.0143644694340131,"FAM83E"
"ENSG00000125746",4.22121947711944,2.47876925270261,0.627578406640142,10.4803389561388,0.00529935863468944,0.036489318667884,"EML2"
"ENSG00000123124",5.82774168514499,2.47783100921963,0.973565294153462,10.0694864190725,0.00650786906093721,0.0409410658510221,"WWP1"
"ENSG00000245680",16.843275348292,2.47766314792991,1.37993506981162,23.4655451804997,8.02641492177497e-06,0.00038224902585671,"ZNF585B"
"ENSG00000075975",46.9780314676185,2.47625406270498,0.561447439278211,16.9652590886028,0.00020703358234608,0.00457834095487094,"MKRN2"
"ENSG00000239305",3.29225016750239,2.47551036575071,0.890332880576586,11.0801252774303,0.00392628089341231,0.0302608141900966,"RNF103"
"ENSG00000198393",2.93823157251666,2.47403677339732,0.804334233136078,9.76065071118734,0.00759454269862066,0.0449252258857227,"ZNF26"
"ENSG00000262560",3.99609486135014,2.47242961375118,1.08687577215353,14.1609940464539,0.000841354871527233,0.0114985848927672,NA
"ENSG00000132669",3.19326586283455,2.47081814015466,0.802860903423652,13.153268267772,0.00139252848008671,0.0158236462758571,"RIN2"
"ENSG00000172831",0.940175605022916,2.46934864122923,0.799000636535354,9.60644491277014,0.00820326973200622,0.0471826817081987,"CES2"
"ENSG00000078304",6.28513966108793,2.46850231675163,0.850418797772626,17.980710475036,0.000124605820711931,0.00317059212701459,"PPP2R5C"
"ENSG00000279347",1.89999400785238,2.46767169662532,0.621839625137965,11.5828822098002,0.00305357847718289,0.0259405450376821,NA
"ENSG00000188352",4.79063212724521,2.46760417613764,1.2570081328928,10.1152662027073,0.00636059659773837,0.0405715656096915,"FOCAD"
"ENSG00000006125",17.9112829066457,2.46732059770482,0.98925261427401,36.2893347688248,1.31786546998611e-08,1.96497436524845e-06,"AP2B1"
"ENSG00000203643",3.47434057690722,2.46444216188509,0.615813119371808,12.1766249825332,0.00226923503954426,0.0213589237881352,NA
"ENSG00000035403",2.7900738332359,2.4637924908558,0.908834923216926,15.0170008442397,0.000548402845192275,0.00873175548123509,"VCL"
"ENSG00000144647",3.33144319118903,2.46366598818055,0.862518242046595,11.4976103622558,0.00318658591583263,0.0266696304195239,"POMGNT2"
"ENSG00000177410",17.5107414641425,2.46321436020024,1.04572088248333,37.0720456158693,8.9106129179639e-09,1.43595877265855e-06,"ZFAS1"
"ENSG00000152402",5.04681474066626,2.46318094054925,0.821921923995961,19.7434494102346,5.16136335073203e-05,0.00166689050399957,"GUCY1A2"
"ENSG00000171858",16.3670664477823,2.46206094562714,1.25149883298843,35.6025103647282,1.85786050881982e-08,2.57741796154012e-06,"RPS21"
"ENSG00000119535",1.18393089696905,2.46070242934667,0.773758403756438,9.60475545290171,0.00821020220712968,0.0471933626935683,"CSF3R"
"ENSG00000236008",3.05313775847862,2.46005861574575,0.716887800535002,13.0226534004112,0.00148650626608718,0.0165381596716561,"LINC01814"
"ENSG00000095066",30.2702407514351,2.45790456248112,0.589263629630585,13.4370082717576,0.00120834438173717,0.0144403942069174,"HOOK2"
"ENSG00000166170",6.54888529967289,2.45630993260831,0.986948848553502,13.0774743326631,0.001446313800014,0.0162087087904163,"BAG5"
"ENSG00000291158",3.42341059812174,2.45440297945364,0.653706105022319,10.6852941036109,0.00478319257931166,0.0343185539879242,"LINC00869"
"ENSG00000137203",6.0343986952948,2.45117229897419,0.833932425354016,15.6996331101407,0.000389823472833523,0.0070353435357308,"TFAP2A"
"ENSG00000187775",11.4565691303818,2.45085850441306,0.610281161963535,13.4920513695648,0.0011755423248766,0.0142188038294778,"DNAH17"
"ENSG00000166341",6.70788640208554,2.44892616468352,0.669374270813793,16.7706418468074,0.000228192514508433,0.00491970726549668,"DCHS1"
"ENSG00000117984",4.02267754732718,2.44840254702219,0.722992605646297,10.1522730261323,0.00624398603382849,0.0402816632364334,"CTSD"
"ENSG00000163382",8.24540436409938,2.44811694992987,0.719869519791531,9.81495694927094,0.00739110170487986,0.0442320702060254,"NAXE"
"ENSG00000279198",18.8757455759219,2.44717380427555,0.604494902224869,12.987153195903,0.00151312746990687,0.0167061838442175,NA
"ENSG00000135842",1.22340391440682,2.44687483165078,0.905687926386163,10.7795070299547,0.00456309793242854,0.0332418558967876,"NIBAN1"
"ENSG00000214888",1.63507375847221,2.44460745797943,1.16386652318538,10.0786885027374,0.00647799486206895,0.0408917522157452,NA
"ENSG00000100664",1.2541876046317,2.44434153349375,0.703409039351881,10.6370979061161,0.00489985849399998,0.034789746260722,"EIF5"
"ENSG00000239900",2.00542142398298,2.44419102430204,1.043242714012,12.5956085758286,0.00184034120341429,0.0189302408505942,"ADSL"
"ENSG00000128656",1.28312758319606,2.44387596289372,0.733827766518467,14.5269243363229,0.000700677966432962,0.0102394698851626,"CHN1"
"ENSG00000259153",3.09441281280374,2.44268445014878,0.868743680349706,12.515383307537,0.00191566270958569,0.019417079332103,"MAP3K9-DT"
"ENSG00000179583",25.6249513388168,2.43955433731288,0.682694817895184,13.0813851774084,0.0014434884089683,0.0162064842200424,"CIITA"
"ENSG00000273274",7.37695933577248,2.43782833165813,1.0995384435604,10.5486476541853,0.00512141850219354,0.0357736912364255,"ZBTB8B"
"ENSG00000254859",5.43499215711106,2.435644023676,0.599161711532815,11.5522628361014,0.0031006874994886,0.0261923518383724,NA
"ENSG00000162241",7.18563115099796,2.43418142923964,0.635611715778581,11.107385539626,0.00387312823187209,0.0300106303114558,"SLC25A45"
"ENSG00000145216",35.9161753092415,2.43399095679118,0.866410376275537,49.1698777485957,2.10327814417169e-11,1.3422279804846e-08,"FIP1L1"
"ENSG00000085185",3.07154337688218,2.43201524418357,0.812874879332112,14.2711325327599,0.000796274751575436,0.0110756472420528,"BCORL1"
"ENSG00000279753",30.4778183374354,2.4316797540979,0.654843368730939,10.6479043434543,0.00487345488358685,0.0347103121485467,NA
"ENSG00000260053",11.9552331827419,2.43144766501766,0.56245580238876,12.6012574249492,0.00183515063215912,0.0188890278615914,"ABCB10P4"
"ENSG00000204922",1.65358641920695,2.43140862473902,0.695602601676483,10.5849730978681,0.00502923924959503,0.0352687837310062,"UQCC3"
"ENSG00000288271",4.39245213255823,2.4309161320462,0.714911744708098,10.4586648841099,0.00535710028413058,0.0367127052976887,NA
"ENSG00000097096",1.49397593689442,2.42939574352599,0.817156883185004,16.6226081614496,0.0002457233911913,0.00513796983363826,"SYDE2"
"ENSG00000132613",5.52190579927662,2.42843933529654,0.68514836501923,14.1591659692285,0.000842124253935845,0.0114985848927672,"MTSS2"
"ENSG00000185942",12.1663469109461,2.42838315341209,0.821921911114419,10.4499918603728,0.00538038185701739,0.036777468786142,"NKAIN3"
"ENSG00000232677",5.04453861104701,2.42823147931047,1.00481276966965,11.9791955607025,0.00250467127562628,0.0228470700579427,"LINC00665"
"ENSG00000143149",1.24442912458378,2.42547778547577,0.900781485480254,10.114613963245,0.0063626712520652,0.0405715656096915,"ALDH9A1"
"ENSG00000107521",18.2821805835348,2.42527374484234,0.899513926352343,43.2324083150984,4.09450885503388e-10,1.25622681294636e-07,"HPS1"
"ENSG00000147010",4.66734710517791,2.42277136732444,0.750650097611934,13.871997202976,0.000972151791610371,0.0126506604268775,"SH3KBP1"
"ENSG00000165269",1.66122496733595,2.4203479762365,0.896886334263998,9.79666459112264,0.00745901213168396,0.044519670613126,"AQP7"
"ENSG00000164970",1.65360660129548,2.41957385113595,1.08407848467872,9.59294833063865,0.00825881499084415,0.0473398719203419,"FAM219A"
"ENSG00000286215",9.40848080208887,2.41947279355628,0.688820261658601,15.8743702458971,0.000357210568280311,0.00659599236845379,NA
"ENSG00000140391",3.50469591224168,2.41944919065083,0.952627999470822,13.2826536747332,0.00130529418125046,0.015200484209978,"TSPAN3"
"ENSG00000170381",2.33636004835072,2.41863286693853,1.39542171714967,10.8246841871538,0.00446117946633471,0.0326934576049169,"SEMA3E"
"ENSG00000106603",4.05418578072571,2.41849034689894,0.861679667871397,11.2936238464617,0.00352874878316629,0.0283359126978005,"COA1"
"ENSG00000181904",1.64400265183477,2.41848928000569,0.764850882656035,12.5867466504732,0.00184851377941918,0.0189775989941143,"C5orf24"
"ENSG00000119927",3.87674948120841,2.41792067521846,1.42094384070186,9.72779094987015,0.00772035080485032,0.045450360420879,"GPAM"
"ENSG00000172273",1.72227398218582,2.41760882837581,0.688320003744283,13.0945845660049,0.00143399319396857,0.0161225704133718,"HINFP"
"ENSG00000269858",3.14126528639076,2.4173588429624,0.810797124443579,13.9892633519797,0.000916790406667767,0.0121785796402811,"EGLN2"
"ENSG00000229839",4.52997425625686,2.41682816225213,0.554564227621974,13.9998126853695,0.000911967373970719,0.0121246062369407,NA
"ENSG00000165458",5.86664241143712,2.41474473037946,0.652548581353298,14.5365311971791,0.00069732037899332,0.0102252291603487,"INPPL1"
